date,folderpath,foldername,reduced_foldername,reduced_jjdescription,jj_description,jj_type,cbix1/2,folder_uuid,cell_uuid,cell_line_uuid,disease_uuid,experiment_uuid,gene_uuid,institute_uuid,lab_uuid,organism_uuid,researcher_uuid,seqcompany_uuid,study_uuid,tissue_uuid,treatment_uuid,cell_name,cell_id_uberon,cell_line_name,age,sex,population,biopsy_source,category,sub_category,transformant,morphology,product_format,storage_conditions,imsrjax_id,cellosaurus_id,atcc_id,coriell_id,disease_category,disease_name,disease_symbol,disease_id_ncit,experiment_name,experiment_symbol,subtype,experiment_category_uuid,gene_id_hgnc,gene_id_ncbi,gene_name,gene_symbol,institute_name,lab_name,organism_name,latin_name,taxonomy_id_ncbi,researcher_name,institute,lab,seqcompany_name,study_name,tissue_name,tissue_id_bto,tissue_id_uberon,treatment_name,treatment_symbol
2019-07-17,../../mnt/data/research_data/2019-07-17_rrbs24B_redownload,2019-07-17_rrbs24B_redownload,_rrbs24b_redownload,himani mouse intestine and colon,Himani mouse intestine and colon,RRBS,CBIX,2a6ddb14-bf86-4d7d-a098-8b28857db766,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Colon,TO_0000269,UBERON_0001155,,
2019-07-17,../../mnt/data/research_data/2019-07-17_rrbs24B_redownload,2019-07-17_rrbs24B_redownload,_rrbs24b_redownload,himani mouse intestine and colon,Himani mouse intestine and colon,RRBS,CBIX,2a6ddb14-bf86-4d7d-a098-8b28857db766,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,710cb968-9245-4b74-bcf2-7b694e4a8f7b,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Intestine,BTO_0000648,UBERON_0000160,,
2019-07-17,../../mnt/data/research_data/2019-07-17_rrbs24B_redownload,2019-07-17_rrbs24B_redownload,_rrbs24b_redownload,himani mouse intestine and colon,Himani mouse intestine and colon,RRBS,CBIX,2a6ddb14-bf86-4d7d-a098-8b28857db766,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Colon,TO_0000269,UBERON_0001155,,
2019-07-17,../../mnt/data/research_data/2019-07-17_rrbs24B_redownload,2019-07-17_rrbs24B_redownload,_rrbs24b_redownload,himani mouse intestine and colon,Himani mouse intestine and colon,RRBS,CBIX,2a6ddb14-bf86-4d7d-a098-8b28857db766,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,710cb968-9245-4b74-bcf2-7b694e4a8f7b,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Intestine,BTO_0000648,UBERON_0000160,,
2022-12-22,../../mnt/data/research_data/2022-12-22_bisamp_oldhigh_mpb_nano,2022-12-22_bisamp_oldhigh_mpb_nano,_bisamp_oldhigh_mpb_nano,jj mpb oldhigh targets,JJ MPB oldhigh targets,bisamp,CBIX,93cc990f-e7e6-4fcf-b089-ff63d209f57e,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,,,,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,,,
2022-12-22,../../mnt/data/research_data/2022-12-22_bisamp_oldhigh_mpb_nano,2022-12-22_bisamp_oldhigh_mpb_nano,_bisamp_oldhigh_mpb_nano,jj mpb oldhigh targets,JJ MPB oldhigh targets,bisamp,CBIX,93cc990f-e7e6-4fcf-b089-ff63d209f57e,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,,The Issa & Jelenik Lab,,,,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,,,
2023-06-13,../../mnt/data/research_data/2023-06-13_bisamp_x15_colon_left,2023-06-13_bisamp_x15_colon_left,_bisamp_x15_colon_left,,,,CBIX,6c8eed09-2148-441a-a583-d95b1fc5c3ad,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,,,,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,,,,,,Colon,TO_0000269,UBERON_0001155,,
2023-06-13,../../mnt/data/research_data/2023-06-13_bisamp_x15_colon_left,2023-06-13_bisamp_x15_colon_left,_bisamp_x15_colon_left,,,,CBIX,6c8eed09-2148-441a-a583-d95b1fc5c3ad,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,,,,,,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,,,,,,,,,,,Colon,TO_0000269,UBERON_0001155,,
2023-03-22,../../mnt/data/research_data/2023-03-22_rnaseq_human_mouse_diego,2023-03-22_rnaseq_human_mouse_diego,_rnaseq_human_mouse_diego,,,,CBIX,2079787f-493d-4aa7-9ebb-7f07594d5568,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,bd990386-bb8e-4af6-b20f-8784a7de4dd0,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,Diego Morales,Coriell,,,,,,,,
2023-03-22,../../mnt/data/research_data/2023-03-22_rnaseq_human_mouse_diego,2023-03-22_rnaseq_human_mouse_diego,_rnaseq_human_mouse_diego,,,,CBIX,2079787f-493d-4aa7-9ebb-7f07594d5568,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,,00545a01-4032-4713-ab5f-2a4414d3d130,bd990386-bb8e-4af6-b20f-8784a7de4dd0,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Diego Morales,Coriell,,,,,,,,
2023-03-22,../../mnt/data/research_data/2023-03-22_rnaseq_human_mouse_diego,2023-03-22_rnaseq_human_mouse_diego,_rnaseq_human_mouse_diego,,,,CBIX,2079787f-493d-4aa7-9ebb-7f07594d5568,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,bd990386-bb8e-4af6-b20f-8784a7de4dd0,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,Diego Morales,Coriell,,,,,,,,
2023-03-22,../../mnt/data/research_data/2023-03-22_rnaseq_human_mouse_diego,2023-03-22_rnaseq_human_mouse_diego,_rnaseq_human_mouse_diego,,,,CBIX,2079787f-493d-4aa7-9ebb-7f07594d5568,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,bd990386-bb8e-4af6-b20f-8784a7de4dd0,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Diego Morales,Coriell,,,,,,,,
2022-09-30,../../mnt/data/research_data/2022-09-30_sc_atac_seq_human_brain_miseq_nano,2022-09-30_sc_atac_seq_human_brain_miseq_nano,_sc_atac_seq_human_brain_miseq_nano,jj human brain,JJ human brain,scATAC-seq,CBIX,3d57ccb4-c627-4e55-9871-3a627bf89fac,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,c72f1128-4104-4434-91bf-81cd04381a07,,e90f50e6-e0db-48a8-b95e-6b205a1f8dc2,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,Illumina,,Brain,BTO_0000142,UBERON_0000955,,
2022-09-30,../../mnt/data/research_data/2022-09-30_sc_atac_seq_human_brain_miseq_nano,2022-09-30_sc_atac_seq_human_brain_miseq_nano,_sc_atac_seq_human_brain_miseq_nano,jj human brain,JJ human brain,scATAC-seq,CBIX,3d57ccb4-c627-4e55-9871-3a627bf89fac,,,,6dc431ef-1d7e-4e34-9825-9f895fb2b1c4,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,c72f1128-4104-4434-91bf-81cd04381a07,,e90f50e6-e0db-48a8-b95e-6b205a1f8dc2,,,,,,,,,,,,,,,,,,,,,,,ATAC-Seq,ATAC-Seq,Single Cell ATAC-Seq (scATAC-seq),00f2a773-7c1d-4fe9-8bbf-2e4df276a2e2,,,,,,The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,Illumina,,Brain,BTO_0000142,UBERON_0000955,,
2022-09-30,../../mnt/data/research_data/2022-09-30_sc_atac_seq_human_brain_miseq_nano,2022-09-30_sc_atac_seq_human_brain_miseq_nano,_sc_atac_seq_human_brain_miseq_nano,jj human brain,JJ human brain,scATAC-seq,CBIX,3d57ccb4-c627-4e55-9871-3a627bf89fac,,,,de0da6c5-4d60-4c8b-a5fe-2a42eef45054,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,c72f1128-4104-4434-91bf-81cd04381a07,,e90f50e6-e0db-48a8-b95e-6b205a1f8dc2,,,,,,,,,,,,,,,,,,,,,,,ATAC-Seq,ATAC-Seq,,00f2a773-7c1d-4fe9-8bbf-2e4df276a2e2,,,,,,The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,Illumina,,Brain,BTO_0000142,UBERON_0000955,,
2023-03-21,../../mnt/data/research_data/2023-03-21_rnaseq_human_almedia,2023-03-21_rnaseq_human_almedia,_rnaseq_human_almedia,,,,CBIX,db8a01f6-21c5-46a8-b344-44b5fc5b5d8a,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,,,,,,,,,,
2023-03-21,../../mnt/data/research_data/2023-03-21_rnaseq_human_almedia,2023-03-21_rnaseq_human_almedia,_rnaseq_human_almedia,,,,CBIX,db8a01f6-21c5-46a8-b344-44b5fc5b5d8a,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,,,,,,,,,,
2021-10-27,../../mnt/data/research_data/2021-10-27_bis_amplicon_cooper2x48,2021-10-27_bis_amplicon_cooper2x48,_bis_amplicon_cooper2x48,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,acaa0239-c56f-41ce-a7e1-ac26d4af4f9c,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,05520901-2504-446c-917d-d240ddaf479f,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2021-10-27,../../mnt/data/research_data/2021-10-27_bis_amplicon_cooper2x48,2021-10-27_bis_amplicon_cooper2x48,_bis_amplicon_cooper2x48,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,acaa0239-c56f-41ce-a7e1-ac26d4af4f9c,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,05520901-2504-446c-917d-d240ddaf479f,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,Cooper University Hospital (CUH),,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2021-08-03,../../mnt/data/research_data/2021-08-03_cooper_blood92,2021-08-03_cooper_blood92,_cooper_blood92,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,aa13c298-512c-475e-8317-36217b723953,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,05520901-2504-446c-917d-d240ddaf479f,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2022-09-29,../../mnt/data/research_data/2022-09-29_rnaseq_human_miapaca2_gigi_cooper,2022-09-29_rnaseq_human_miapaca2_gigi_cooper,_rnaseq_human_miapaca2_gigi_cooper,cooper human,Cooper human,RNA-seq,CBIX,8bd98a17-7b38-49ef-8d57-9a7842f4ba9f,,bbab9074-20a2-420a-a6cf-1888b9f74d19,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,05520901-2504-446c-917d-d240ddaf479f,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,bb82a435-f9dc-4c53-abf1-178893c74795,,,,,,,MIA PaCa-2,65Y,Male,Caucasian,Pancreas,Cancer cell line,,,Attached epithelial with floating rounded cells,Frozen,Vapor phase of liquid nitrogen,,CVCL_0428,CRM-CRL-1420,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),,Human,Homo sapiens,9606,Gigi,,,,,,,,,
2022-09-29,../../mnt/data/research_data/2022-09-29_rnaseq_human_miapaca2_gigi_cooper,2022-09-29_rnaseq_human_miapaca2_gigi_cooper,_rnaseq_human_miapaca2_gigi_cooper,cooper human,Cooper human,RNA-seq,CBIX,8bd98a17-7b38-49ef-8d57-9a7842f4ba9f,,bbab9074-20a2-420a-a6cf-1888b9f74d19,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,05520901-2504-446c-917d-d240ddaf479f,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,bb82a435-f9dc-4c53-abf1-178893c74795,,,,,,,MIA PaCa-2,65Y,Male,Caucasian,Pancreas,Cancer cell line,,,Attached epithelial with floating rounded cells,Frozen,Vapor phase of liquid nitrogen,,CVCL_0428,CRM-CRL-1420,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),,Human,Homo sapiens,9606,Gigi,,,,,,,,,
2022-02-10,../../mnt/data/research_data/2022-02-10_hek_scrna_miseq_nano,2022-02-10_hek_scrna_miseq_nano,_hek_scrna_miseq_nano,jj 10x chromium test,JJ 10X Chromium test,scRNA-seq,CBIX,4b81cf2d-0779-43f3-ab2d-9125e7d92dbd,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,9a26cab9-29bb-4953-883b-c44b38b7e538,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,10x,,,,,,
2022-02-10,../../mnt/data/research_data/2022-02-10_hek_scrna_miseq_nano,2022-02-10_hek_scrna_miseq_nano,_hek_scrna_miseq_nano,jj 10x chromium test,JJ 10X Chromium test,scRNA-seq,CBIX,4b81cf2d-0779-43f3-ab2d-9125e7d92dbd,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,c72f1128-4104-4434-91bf-81cd04381a07,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,Illumina,,,,,,
2023-05-25,../../mnt/data/research_data/2023-05-25_bisamp_x15_leukemia,2023-05-25_bisamp_x15_leukemia,_bisamp_x15_leukemia,,,,CBIX,27a20aad-b524-4f10-bd8a-30d5b704a259,,,46794932-bfcc-4032-96c4-fc3647af8e40,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Leukemia,,C3161,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,,,,,,,,,,
2023-05-25,../../mnt/data/research_data/2023-05-25_bisamp_x15_leukemia,2023-05-25_bisamp_x15_leukemia,_bisamp_x15_leukemia,,,,CBIX,27a20aad-b524-4f10-bd8a-30d5b704a259,,,46794932-bfcc-4032-96c4-fc3647af8e40,e48a7c09-2527-455a-aab8-0c7f7c00539d,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Leukemia,,C3161,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,,,,,,,,,,,,,,,
2024-03-19,../../mnt/data/research_data/2024-03-19_rrbs_mouse_peace,2024-03-19_rrbs_mouse_peace,_rrbs_mouse_peace,,,,CBIX,87e9794d-a88d-4522-bfe1-5f48669217ad,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,e52ad199-6fb4-43b1-9a21-8950afb782b6,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,,,
2024-03-19,../../mnt/data/research_data/2024-03-19_rrbs_mouse_peace,2024-03-19_rrbs_mouse_peace,_rrbs_mouse_peace,,,,CBIX,87e9794d-a88d-4522-bfe1-5f48669217ad,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,e52ad199-6fb4-43b1-9a21-8950afb782b6,,,,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,,,
2022-04-11,../../mnt/data/research_data/2022-04-11_10XsnRNAseq_mouse_brain,2022-04-11_10XsnRNAseq_mouse_brain,_10xsnrnaseq_mouse_brain,jj mouse frozen brain,JJ mouse frozen brain,scRNA-seq,CBIX,e5c67ace-d107-4ba4-9924-d900ddb39a6f,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,00545a01-4032-4713-ab5f-2a4414d3d130,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,9a26cab9-29bb-4953-883b-c44b38b7e538,,e90f50e6-e0db-48a8-b95e-6b205a1f8dc2,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,Mouse,Mus musculus,1758,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,10x,,Brain,BTO_0000142,UBERON_0000955,,
2022-04-11,../../mnt/data/research_data/2022-04-11_10XsnRNAseq_mouse_brain,2022-04-11_10XsnRNAseq_mouse_brain,_10xsnrnaseq_mouse_brain,jj mouse frozen brain,JJ mouse frozen brain,scRNA-seq,CBIX,e5c67ace-d107-4ba4-9924-d900ddb39a6f,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,00545a01-4032-4713-ab5f-2a4414d3d130,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,9a26cab9-29bb-4953-883b-c44b38b7e538,,e90f50e6-e0db-48a8-b95e-6b205a1f8dc2,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,Mouse,Mus musculus,1758,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,10x,,Brain,BTO_0000142,UBERON_0000955,,
2022-04-11,../../mnt/data/research_data/2022-04-11_10XsnRNAseq_mouse_brain,2022-04-11_10XsnRNAseq_mouse_brain,_10xsnrnaseq_mouse_brain,jj mouse frozen brain,JJ mouse frozen brain,scRNA-seq,CBIX,e5c67ace-d107-4ba4-9924-d900ddb39a6f,,,,ec4b2a92-4120-4bff-ac9c-0e78cf2dde56,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,00545a01-4032-4713-ab5f-2a4414d3d130,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,9a26cab9-29bb-4953-883b-c44b38b7e538,,e90f50e6-e0db-48a8-b95e-6b205a1f8dc2,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Nucleus RNA-Seq (snRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,Mouse,Mus musculus,1758,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,10x,,Brain,BTO_0000142,UBERON_0000955,,
2022-05-03,../../mnt/data/research_data/2022-05-03_mouse_brain_snRNAseq,2022-05-03_mouse_brain_snRNAseq,_mouse_brain_snrnaseq,jj mouse frozen brain,JJ mouse frozen brain,scRNA-seq,CBIX,e8b4ca44-1b36-488c-8add-c349fa25efed,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,00545a01-4032-4713-ab5f-2a4414d3d130,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,e90f50e6-e0db-48a8-b95e-6b205a1f8dc2,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,Mouse,Mus musculus,1758,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,Brain,BTO_0000142,UBERON_0000955,,
2022-05-03,../../mnt/data/research_data/2022-05-03_mouse_brain_snRNAseq,2022-05-03_mouse_brain_snRNAseq,_mouse_brain_snrnaseq,jj mouse frozen brain,JJ mouse frozen brain,scRNA-seq,CBIX,e8b4ca44-1b36-488c-8add-c349fa25efed,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,00545a01-4032-4713-ab5f-2a4414d3d130,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,e90f50e6-e0db-48a8-b95e-6b205a1f8dc2,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,Mouse,Mus musculus,1758,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,Brain,BTO_0000142,UBERON_0000955,,
2022-05-03,../../mnt/data/research_data/2022-05-03_mouse_brain_snRNAseq,2022-05-03_mouse_brain_snRNAseq,_mouse_brain_snrnaseq,jj mouse frozen brain,JJ mouse frozen brain,scRNA-seq,CBIX,e8b4ca44-1b36-488c-8add-c349fa25efed,,,,ec4b2a92-4120-4bff-ac9c-0e78cf2dde56,,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,00545a01-4032-4713-ab5f-2a4414d3d130,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,e90f50e6-e0db-48a8-b95e-6b205a1f8dc2,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Nucleus RNA-Seq (snRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Issa & Jelenik Lab,Mouse,Mus musculus,1758,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,Brain,BTO_0000142,UBERON_0000955,,
