date,folderpath,foldername,reduced_foldername,reduced_jjdescription,jj_description_x,jj_type,cbix1/2,folder_uuid,cell_line_uuid,cell_line_name_x,folder_name_x,jj_description_y,disease_uuid,disease_name_x,disease_category_x,disease_symbol_x,disease_id_ncit_x,folder_name_y,jj_description_x,experiment_uuid,gene_uuid,lab_uuid,organism_uuid,organism_name_x,folder_name_x,jj_description_y,partner_uuid,partner_name_x,folder_name_y,jj_description_x,researcher_uuid,seqcompany_uuid,seqcompany_name_x,folder_name_x,jj_description_y,treatment_uuid,treatment_name_x,treatment_symbol_x,folder_name_y,jj_description,search_term_x,cell_line_name_y,organism,Age,Sex,Population,Biopsy Source,Tissue Type,Cell Type,Category,Sub-Category,Transformant,Morphology,Disease Category,Disease,Disease Type,Disease Grade,Disease ID (NCIt),Product Format,Storage Conditions,Sequence Variations?,imsrjax_id,cellosaurus_id,atcc_id,coriell_id,disease_category_y,disease_name_y,disease_symbol_y,disease_id_ncit_y,search_term_y,search_term_x,experiment_name,experiment_symbol,subtype,experiment_category_uuid,search_term_y,gene_id_hgnc,gene_id_ncbi,gene_name,organism_name_y,gene_symbol,search_term_x,lab_name,search_term_y,organism_name,search_term_x,partner_name_y,search_term_y,researcher_name,affiliation,lab,search_term_x,seqcompany_name_y,search_term_y,treatment_name_y,treatment_symbol_y
2021-07-29,../../mnt/data/research_data/2021-07-29_bis_amplicon_cml30leuk66,2021-07-29_bis_amplicon_cml30leuk66,_bis_amplicon_cml30leuk66,woonbok 'cml aml blood,Woonbok 'CML AML blood,bisamp,CBIX,0c9bd255-d59a-4731-b363-f43bd11d0494,,,,,91b8775b-10c5-4040-8077-367771a0c4ae,Chronic Myeloid Leukemia (CML),Cancer,CML,,2021-07-29_bis_amplicon_cml30leuk66,Woonbok 'CML AML blood,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Chronic Myeloid Leukemia (CML),CML,,cml,,,,,,,,,,,,,,,,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-07-29,../../mnt/data/research_data/2021-07-29_bis_amplicon_cml30leuk66,2021-07-29_bis_amplicon_cml30leuk66,_bis_amplicon_cml30leuk66,woonbok 'cml aml blood,Woonbok 'CML AML blood,bisamp,CBIX,0c9bd255-d59a-4731-b363-f43bd11d0494,,,,,e1d3c89f-41ea-4b54-a53a-b1042ff0c007,Acute Myeloid Leukemia (AML),Cancer,AML,C3171,2021-07-29_bis_amplicon_cml30leuk66,Woonbok 'CML AML blood,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Acute Myeloid Leukemia (AML),AML,C3171,aml,,,,,,,,,,,,,,,,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2020-12-03,../../mnt/data/research_data/2020-12-03_rrbs58-59_woonbok_gu114,2020-12-03_rrbs58-59_woonbok_gu114,_rrbs58-59_woonbok_gu114,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,RRBS,CBIX,6ed3cf17-9b89-4c1c-87ed-5785422f3785,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,GU114,2020-12-03_rrbs58-59_woonbok_gu114,Woonbok GU114 trial human CD8 lymphocytes,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-12-03_rrbs58-59_woonbok_gu114,Woonbok GU114 trial human CD8 lymphocytes,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,gu114,GU114,Human,,Male,,,Blood,Circulating Tumor Cells (CTCs),Patient donor cells,,,,Cancer,Prostate carcinoma,,Metastatic,C4863,Frozen,Liquid nitrogen,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2020-06-12,../../mnt/data/research_data/2020-06-12_woonbok_atac-seq_gu114,2020-06-12_woonbok_atac-seq_gu114,_woonbok_atac-seq_gu114,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,ATAC-seq,CBIX,00b0aa66-6b67-43b3-bc9c-350be6cffde9,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,GU114,2020-06-12_woonbok_atac-seq_gu114,Woonbok GU114 trial human CD8 lymphocytes,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-06-12_woonbok_atac-seq_gu114,Woonbok GU114 trial human CD8 lymphocytes,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,gu114,GU114,Human,,Male,,,Blood,Circulating Tumor Cells (CTCs),Patient donor cells,,,,Cancer,Prostate carcinoma,,Metastatic,C4863,Frozen,Liquid nitrogen,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2020-05-26,../../mnt/data/research_data/2020-05-26_rnaseq_gu114_woonbok,2020-05-26_rnaseq_gu114_woonbok,_rnaseq_gu114_woonbok,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,RNA-seq,CBIX,a9552f2b-4680-429e-80d1-6da762d1d269,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,GU114,2020-05-26_rnaseq_gu114_woonbok,Woonbok GU114 trial human CD8 lymphocytes,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-05-26_rnaseq_gu114_woonbok,Woonbok GU114 trial human CD8 lymphocytes,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,gu114,GU114,Human,,Male,,,Blood,Circulating Tumor Cells (CTCs),Patient donor cells,,,,Cancer,Prostate carcinoma,,Metastatic,C4863,Frozen,Liquid nitrogen,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2020-12-03,../../mnt/data/research_data/2020-12-03_rrbs58-59_woonbok_gu114,2020-12-03_rrbs58-59_woonbok_gu114,_rrbs58-59_woonbok_gu114,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,RRBS,CBIX,6ed3cf17-9b89-4c1c-87ed-5785422f3785,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,GU114,2020-12-03_rrbs58-59_woonbok_gu114,Woonbok GU114 trial human CD8 lymphocytes,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-12-03_rrbs58-59_woonbok_gu114,Woonbok GU114 trial human CD8 lymphocytes,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,gu114,GU114,Human,,Male,,,Blood,Circulating Tumor Cells (CTCs),Patient donor cells,,,,Cancer,Prostate carcinoma,,Metastatic,C4863,Frozen,Liquid nitrogen,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2020-05-26,../../mnt/data/research_data/2020-05-26_rnaseq_gu114_woonbok,2020-05-26_rnaseq_gu114_woonbok,_rnaseq_gu114_woonbok,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,RNA-seq,CBIX,a9552f2b-4680-429e-80d1-6da762d1d269,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,GU114,2020-05-26_rnaseq_gu114_woonbok,Woonbok GU114 trial human CD8 lymphocytes,,,,,,,,a759bfc9-e856-4542-a6b8-738a1b6a9058,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-05-26_rnaseq_gu114_woonbok,Woonbok GU114 trial human CD8 lymphocytes,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,gu114,GU114,Human,,Male,,,Blood,Circulating Tumor Cells (CTCs),Patient donor cells,,,,Cancer,Prostate carcinoma,,Metastatic,C4863,Frozen,Liquid nitrogen,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2020-06-12,../../mnt/data/research_data/2020-06-12_woonbok_atac-seq_gu114,2020-06-12_woonbok_atac-seq_gu114,_woonbok_atac-seq_gu114,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,ATAC-seq,CBIX,00b0aa66-6b67-43b3-bc9c-350be6cffde9,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,GU114,2020-06-12_woonbok_atac-seq_gu114,Woonbok GU114 trial human CD8 lymphocytes,,,,,,,,ea3480da-dc34-4301-80df-084c9be798eb,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-06-12_woonbok_atac-seq_gu114,Woonbok GU114 trial human CD8 lymphocytes,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,gu114,GU114,Human,,Male,,,Blood,Circulating Tumor Cells (CTCs),Patient donor cells,,,,Cancer,Prostate carcinoma,,Metastatic,C4863,Frozen,Liquid nitrogen,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-10-27,../../mnt/data/research_data/2021-10-27_bis_amplicon_cooper2x48,2021-10-27_bis_amplicon_cooper2x48,_bis_amplicon_cooper2x48,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,4dd4aa28-030d-4841-96ac-1bf70e8cebcb,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-10-27_bis_amplicon_cooper2x48,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-08-03,../../mnt/data/research_data/2021-08-03_cooper_blood92,2021-08-03_cooper_blood92,_cooper_blood92,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,2a56da3d-b7c9-4ddb-92a3-7bf941f2fb73,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-08-03_cooper_blood92,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-11-03,../../mnt/data/research_data/2021-11-03_bis_amplicon_blood_saliva,2021-11-03_bis_amplicon_blood_saliva,_bis_amplicon_blood_saliva,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,97d72622-4cfa-456e-9e13-ca402527181c,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-11-03_bis_amplicon_blood_saliva,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-12-02,../../mnt/data/research_data/2021-12-02_bis_amplicon_cooper2_96_r1,2021-12-02_bis_amplicon_cooper2_96_r1,_bis_amplicon_cooper2_96_r1,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,d3086977-177b-44da-8afc-6a646c4ba1cd,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-12-02_bis_amplicon_cooper2_96_r1,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-12-03,../../mnt/data/research_data/2021-12-03_bis_amplicon_cooper2_96_r2,2021-12-03_bis_amplicon_cooper2_96_r2,_bis_amplicon_cooper2_96_r2,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,dfd7eb9c-9f5f-41ba-a451-8a2348c1cf1e,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-12-03_bis_amplicon_cooper2_96_r2,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2022-07-29,../../mnt/data/research_data/2022-07-29_cuh_repeat_bisamp_micro,2022-07-29_cuh_repeat_bisamp_micro,_cuh_repeat_bisamp_micro,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,49fd5f23-05ed-4255-95d3-a854008047f5,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2022-07-29_cuh_repeat_bisamp_micro,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-11-16,../../mnt/data/research_data/2021-11-16_bis_amplicon_cooper2_96,2021-11-16_bis_amplicon_cooper2_96,_bis_amplicon_cooper2_96,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,2905b82c-4007-4ae4-bdf0-cad4335e8ecb,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-11-16_bis_amplicon_cooper2_96,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2022-02-09,../../mnt/data/research_data/2022-02-09_bis_amplicon_cooper3_96,2022-02-09_bis_amplicon_cooper3_96,_bis_amplicon_cooper3_96,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,0c047d6c-8445-474e-bc5b-86e88b5ae073,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2022-02-09_bis_amplicon_cooper3_96,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-10-27,../../mnt/data/research_data/2021-10-27_bis_amplicon_cooper2x48,2021-10-27_bis_amplicon_cooper2x48,_bis_amplicon_cooper2x48,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,4dd4aa28-030d-4841-96ac-1bf70e8cebcb,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-10-27_bis_amplicon_cooper2x48,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-11-03,../../mnt/data/research_data/2021-11-03_bis_amplicon_blood_saliva,2021-11-03_bis_amplicon_blood_saliva,_bis_amplicon_blood_saliva,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,97d72622-4cfa-456e-9e13-ca402527181c,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-11-03_bis_amplicon_blood_saliva,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-12-02,../../mnt/data/research_data/2021-12-02_bis_amplicon_cooper2_96_r1,2021-12-02_bis_amplicon_cooper2_96_r1,_bis_amplicon_cooper2_96_r1,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,d3086977-177b-44da-8afc-6a646c4ba1cd,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-12-02_bis_amplicon_cooper2_96_r1,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-12-03,../../mnt/data/research_data/2021-12-03_bis_amplicon_cooper2_96_r2,2021-12-03_bis_amplicon_cooper2_96_r2,_bis_amplicon_cooper2_96_r2,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,dfd7eb9c-9f5f-41ba-a451-8a2348c1cf1e,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-12-03_bis_amplicon_cooper2_96_r2,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2022-07-29,../../mnt/data/research_data/2022-07-29_cuh_repeat_bisamp_micro,2022-07-29_cuh_repeat_bisamp_micro,_cuh_repeat_bisamp_micro,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,49fd5f23-05ed-4255-95d3-a854008047f5,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2022-07-29_cuh_repeat_bisamp_micro,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-11-16,../../mnt/data/research_data/2021-11-16_bis_amplicon_cooper2_96,2021-11-16_bis_amplicon_cooper2_96,_bis_amplicon_cooper2_96,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,2905b82c-4007-4ae4-bdf0-cad4335e8ecb,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2021-11-16_bis_amplicon_cooper2_96,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2022-02-09,../../mnt/data/research_data/2022-02-09_bis_amplicon_cooper3_96,2022-02-09_bis_amplicon_cooper3_96,_bis_amplicon_cooper3_96,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,0c047d6c-8445-474e-bc5b-86e88b5ae073,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,3ad99b7b-b4a8-4962-a4f6-62b10bddcf5c,Cooper University Hospital (CUH),2022-02-09_bis_amplicon_cooper3_96,Woonbok Cooper blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cooper,cuh",Cooper University Hospital (CUH),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-04-16,../../mnt/data/research_data/2021-04-16_bis_amplicons_woonbok,2021-04-16_bis_amplicons_woonbok,_bis_amplicons_woonbok,woonbok ninds cord blood,Woonbok NINDS cord blood,bisamp,CBIX,7b3be40d-701a-4b26-befc-44112a3b587c,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2021-04-16_bis_amplicons_woonbok,Woonbok NINDS cord blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-07-03,../../mnt/data/research_data/2021-07-03_bis_amplicon_blood_aging,2021-07-03_bis_amplicon_blood_aging,_bis_amplicon_blood_aging,woonbok ninds,Woonbok NINDS,bisamp,CBIX,2c33e83f-c46b-4338-8ba6-9c1addc69910,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2021-07-03_bis_amplicon_blood_aging,Woonbok NINDS,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-05-19,../../mnt/data/research_data/2021-05-19_miseq_nano,2021-05-19_miseq_nano,_miseq_nano,woonbok ninds cord blood,Woonbok NINDS cord blood,bisamp,CBIX,40a78ae2-d55f-440d-94ae-22313d42174e,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2021-05-19_miseq_nano,Woonbok NINDS cord blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2020-11-17,../../mnt/data/research_data/2020-11-17_bis_amplicons_woonbok,2020-11-17_bis_amplicons_woonbok,_bis_amplicons_woonbok,woonbok ninds bisulfite amplicon pcr,Woonbok NINDS bisulfite amplicon PCR,bisamp,CBIX,3a0c9b78-3b75-45a6-af55-1b902d08697d,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2020-11-17_bis_amplicons_woonbok,Woonbok NINDS bisulfite amplicon PCR,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-04-16,../../mnt/data/research_data/2021-04-16_bis_amplicons_woonbok,2021-04-16_bis_amplicons_woonbok,_bis_amplicons_woonbok,woonbok ninds cord blood,Woonbok NINDS cord blood,bisamp,CBIX,7b3be40d-701a-4b26-befc-44112a3b587c,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2021-04-16_bis_amplicons_woonbok,Woonbok NINDS cord blood,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2021-07-03,../../mnt/data/research_data/2021-07-03_bis_amplicon_blood_aging,2021-07-03_bis_amplicon_blood_aging,_bis_amplicon_blood_aging,woonbok ninds,Woonbok NINDS,bisamp,CBIX,2c33e83f-c46b-4338-8ba6-9c1addc69910,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2021-07-03_bis_amplicon_blood_aging,Woonbok NINDS,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
2020-11-17,../../mnt/data/research_data/2020-11-17_bis_amplicons_woonbok,2020-11-17_bis_amplicons_woonbok,_bis_amplicons_woonbok,woonbok ninds bisulfite amplicon pcr,Woonbok NINDS bisulfite amplicon PCR,bisamp,CBIX,3a0c9b78-3b75-45a6-af55-1b902d08697d,,,,,,,,,,,,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,27126a59-6cf5-4064-99e3-8f8bf42f8714,National Institute of Neurological Disorders and Stroke (NINDS),2020-11-17_bis_amplicons_woonbok,Woonbok NINDS bisulfite amplicon PCR,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ninds,National Institute of Neurological Disorders and Stroke (NINDS),woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,
